name,business_type,address,city,region,phone,website,rating,reviews_count,latitude,longitude,data_source
Résultats,doctors,"
Tunis",Tunis,Tunisia,"
50 635 263",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
Campus Médical, 1 Rue de Tolède, Tunis 2092",Tunis,Tunisia,"
21 139 297",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
Résidence Didon jardins d'El menzah 1 Tunis tunisie 2ème étage, bureau N 10 Près de la foire de, Tunis 2094",Tunis,Tunisia,"
92 575 000",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
23, Rue Aziza Othmana, 1082",Tunis,Tunisia,"
98 338 722",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
34 avenue Habib Bourguiba Bardo 2000 centre ARJENE CABINET 2-3 TUNIS bardo, 34 Av. Habib Bourguiba, Tunis 2000",Tunis,Tunisia,"
53 860 894",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
34 rue mohieddine el klibi manar 2 Manar 2, 1002",Tunis,Tunisia,"
58 460 429",https://www.google.com/maps/place/Centre+m%C3%A9dical+Tunis/data=!4m7!3m6!1s0x12fd33001984ee7f:0xb746a950d9c26a3a!8m2!3d36.8350731!4d10.1341262!16s%2Fg%2F11vx1j8qj2!19sChIJf-6EGQAz_RIROmrC2VCpRrc?authuser=0&hl=fr&rclk=1,,(3),,,Google Maps Direct
Résultats,doctors,"
إقامة الياسمين المنار 1 عمارة C الطابق الأرظي شقة 1 TUNIS, 2092",Tunis,Tunisia,"
22 252 922",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
Résultats,doctors,"
Résidence yamama (en face clinique el manar) Bloc A 4ème étage",Tunis,Tunisia,"
71 888 197",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
Résultats,doctors,"
69 Av. Habib Bougatfa, Tunis",Tunis,Tunisia,"
71 660 055",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
Résultats,doctors,"
Rue Habib Echatti 2090, Tunis 2092",Tunis,Tunisia,"
71 885 000",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
