name,business_type,address,city,region,phone,website,rating,reviews_count,latitude,longitude,data_source
Résultats,doctors,"
voie X2, cité el khadra,1003 CENTRE MEDICAL EL KINDY",Tunis,Tunisia,"
71 901 254",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Lamti centre avenuen martyrs,El Mourouj 2",Tunis,Tunisia,"
71 749 171",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Centre Médical Clinique Les Jasmins : Cabinet N°1- R.D.C",Tunis,Tunisia,"
71 948 646",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Q5XM+4V2, Farhat Hached, Tunis",Tunis,Tunisia,"
71 734 399",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Golden Towers bloc A. Bureau 1-8 Centre Urbain Nord، 1003",Tunis,Tunisia,"
98 329 144",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Centre médical baya blocA 3 eme etage au dessus de carrefour market, El Mourouj 2074",Tunis,Tunisia,"
28 888 538",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Centre médical Al Ahmadi, Mourouj 4, 2074 El Mourouj 3 ème étage appartement D3-1, El Mourouj 2074",Tunis,Tunisia,"
27 078 073",https://www.google.com/maps/place/Cabinet+Dr+Najla+Daadaa+Ben+Othmen+Dermatologue+m%C3%A9decin+esth%C3%A9tique/data=!4m7!3m6!1s0x12fd378ed0803745:0xda56f88da06bfa5b!8m2!3d36.7205157!4d10.2165041!16s%2Fg%2F11t1k2mtdk!19sChIJRTeA0I43_RIRW_proI34Vto?authuser=0&hl=fr&rclk=1,,(161),,,Google Maps Direct
Résultats,doctors,"
d'Amérique, 13 bis Av. Des Etats Unis, Tunis 1002",Tunis,Tunisia,"
50 465 251",https://www.google.com/maps/place/Cabinet+Dr+Najla+Daadaa+Ben+Othmen+Dermatologue+m%C3%A9decin+esth%C3%A9tique/data=!4m7!3m6!1s0x12fd378ed0803745:0xda56f88da06bfa5b!8m2!3d36.7205157!4d10.2165041!16s%2Fg%2F11t1k2mtdk!19sChIJRTeA0I43_RIRW_proI34Vto?authuser=0&hl=fr&rclk=1,,(161),,,Google Maps Direct
Résultats,doctors,"
3ème étage cabinet n°2, cité al khadra, Al kindy médical, route x2, Tunis 1003",Tunis,Tunisia,"
50 241 046",https://www.google.com/maps/place/Cabinet+Dr+Najla+Daadaa+Ben+Othmen+Dermatologue+m%C3%A9decin+esth%C3%A9tique/data=!4m7!3m6!1s0x12fd378ed0803745:0xda56f88da06bfa5b!8m2!3d36.7205157!4d10.2165041!16s%2Fg%2F11t1k2mtdk!19sChIJRTeA0I43_RIRW_proI34Vto?authuser=0&hl=fr&rclk=1,,(161),,,Google Maps Direct
Résultats,doctors,"
Centre médical Baya mourouj, 5 2074",Tunis,Tunisia,"
98 605 169",https://www.google.com/maps/place/Cabinet+Dr+Najla+Daadaa+Ben+Othmen+Dermatologue+m%C3%A9decin+esth%C3%A9tique/data=!4m7!3m6!1s0x12fd378ed0803745:0xda56f88da06bfa5b!8m2!3d36.7205157!4d10.2165041!16s%2Fg%2F11t1k2mtdk!19sChIJRTeA0I43_RIRW_proI34Vto?authuser=0&hl=fr&rclk=1,,(161),,,Google Maps Direct
